,game,spectral_high_freq,vowel,spectral_variance,amplitude,pitch,loudness
38,SG4122_Note_Echo_Speaker.mp3,-5.1652603500000005,-1020.3271666666666,1.023774635,24.00492650342857,-17.993863797499998,6.643151233333334
39,SG422A_Note_Bravo_Speaker.mp3,1.904831175,-981.5449533333334,0.98593223,32.55538458714286,-13.63693759125,6.4878575
40,XC412A_Intro_Charlie_Speaker.mp3,0.04992295000000002,-992.8551333333335,0.8431036325,37.40084346714286,-17.8800983875,6.117567266666668
41,SG4121_Intro_Charlie_Speaker.mp3,-2.2887204,-963.5288666666665,0.7036749600000001,39.953091445714286,-11.402130223125003,3.8358527000000002
42,SG4111_Intro_Alpha_Speaker.mp3,-15.229419,-913.9811866666665,1.0725174100000001,29.38108360285715,-17.426730912500002,7.101438933333333
43,SG4111_Intro_Echo_Speaker.mp3,-1.61029345,-988.39035,0.6774579075,27.85919222142857,-19.105937864375,7.483624633333334
44,SG415B_Intro_Alpha_Speaker.mp3,-5.8696251,-1083.9581866666667,0.7547481899999999,35.06483332,-14.944399734999998,6.788039366666666
45,XC415A_Note_Charlie_Speaker.mp3,-9.758507,-978.2219766666667,1.1411690700000001,30.72959371857143,-11.835584835750002,6.8327854666666665
46,SG415B_Intro_Charlie_Speaker.mp3,-7.114190150000001,-1044.8011,0.526694125,26.27493901,-18.69235739875,6.7481719
47,SG4121_Note_Alpha_Speaker.mp3,-5.1838706000000006,-1021.7929766666666,0.9009676200000001,28.74852550285714,-17.56546274875,7.505453200000001
48,SG4122_Note_Delta_Speaker.mp3,-15.4853775,-987.1509533333333,0.7474517875,31.148316528571428,-9.694818994824999,4.373295866666667
49,XC418A_Note_Delta_Speaker.mp3,-5.216727000000001,-1063.0687333333333,0.91952219,29.233511271428572,-16.11839445925,7.1006667666666665
50,SG4121_Intro_Echo_Speaker.mp3,-1.476971425,-944.044,0.8363437174999999,33.01320273428571,-16.65970754875,7.5605665
51,XW419A_Note_Delta_Speaker.mp3,0.74542185,-998.0993566666666,0.91235881,27.47622588285714,-18.246992245,7.065079733333334
52,SG422A_Intro_Charlie_Speaker.mp3,-2.2061007015,-1049.292,0.7479438075,34.48535708285714,-18.67317804325,8.0052022
53,SG415A_Intro_Alpha_Speaker.mp3,1.253164275,-1029.2771,1.115893295,23.95650419,-16.24268782125,7.6544108333333325
54,SG422A_Intro_Alpha_Speaker.mp3,-2.77761845,-1020.8088666666667,0.671117875,31.30087591285714,-18.184511452000002,5.939821333333334
55,XC418A_Note_Charlie_Speaker.mp3,4.2541571000000005,-975.2560866666666,0.809940425,18.00856902285714,-13.597454012500002,7.303739133333333
56,SG4111_Note_Alpha_Speaker.mp3,-9.886536,-914.7894200000001,0.9960517449999999,24.10102015142857,-17.26323899625,6.556969233333334
57,XC419A_Intro_Alpha_Speaker.mp3,-0.14048875000000005,-911.0414433333332,0.8275670325,38.307826497142855,-19.32076319375,6.9850706
58,XC412B_Note_Bravo_Speaker.mp3,-0.75649065,-914.4507333333335,0.9864388,22.747898532857143,-16.125242215,7.2678863
59,XW419A_Intro_Bravo_Speaker.mp3,0.9088281,-779.5913,0.6746844375000001,29.16909295,-13.2625985425,7.924297466666666
60,SG419A_Intro_Alpha_Speaker.mp3,-12.4145625,-1044.6337999999998,0.7316323625,32.67799005285714,-17.145647529375,5.639403733333334
61,XC411N_Intro_Alpha_Speaker.mp3,-13.54905125,-1134.6509666666668,0.7666199200000001,42.096120448571426,-15.165168650375001,4.74720225
62,XC415C_Intro_Charlie_Speaker.mp3,-2.4747271,-997.8431266666666,0.7285397425,37.54839198999999,-19.00357251125,7.025947966666667
63,XW418B_Intro_Bravo_Speaker.mp3,-2.49090745,-1085.2097666666666,0.7603267725,47.890696842857146,-12.757969886875001,4.556009633333333
64,SG4131_Intro_Charlie_Speaker.mp3,-5.081661,-981.1572533333333,0.6246447875000001,47.17478035428571,-12.398551167499999,4.284697143333333
65,XC411N_Note_Bravo_Speaker.mp3,-8.5997173,-1065.9885466666667,0.868515355,23.516211611428577,-12.142194388375001,5.135814119999999
66,XC422A_Intro_Alpha_Speaker.mp3,-9.0959195,-1067.3387333333333,0.6053239875,30.28131018857143,-16.89090813,5.507625266666667
67,XW418A_Note_Bravo_Speaker.mp3,-4.82719315,-1055.9302,0.9110742225,26.750205237142858,-11.58122519,5.4936770133333335
68,XC415A_Intro_Alpha_Speaker.mp3,-9.1872385,-1004.9561666666665,0.6590258600000001,36.06353814285714,-17.519700565500003,5.594524833333334
69,XW418B_Note_Echo_Speaker.mp3,3.8956113,-924.7531666666667,1.208037665,34.669606095714286,-12.81960348725,8.3853153
70,SG419A_Note_Alpha_Speaker.mp3,-7.6744275,-999.4021333333334,0.8391358474999999,32.93067768142857,-17.30838870625,6.387176666666666
71,SG415A_Note_Charlie_Speaker.mp3,-5.8833625000000005,-949.0477966666667,0.7967854975,31.107012324285716,-16.91219985875,6.973747499999999
72,XC422A_Intro_Echo_Speaker.mp3,0.54076145,-987.5574666666668,0.8530863049999999,39.636493432857144,-18.635151196875,6.6851213
73,SG415B_Note_Delta_Speaker.mp3,6.191098800000001,-1026.5246133333333,0.8630605124999999,20.33079724142857,-17.944237381249998,8.801534666666667
74,XC422B_Note_Delta_Speaker.mp3,-5.32722585,-1033.9236733333335,0.775980705,29.72180500428571,-16.72856029,7.706662533333333
75,XC419A_Note_Bravo_Speaker.mp3,-4.49128755,-982.2227666666668,0.9463474000000001,35.145725185714284,-19.82724407875,5.925302266666667
76,XC411A_Intro_Alpha_Speaker.mp3,-15.889167999999998,-1084.8476133333334,0.6443252024999999,27.475046322857143,-12.285073825,4.7470110000000005
77,SG415A_Intro_Echo_Speaker.mp3,-0.28826609999999997,-909.9915133333334,1.011666875,22.779198122857142,-15.030082663625,7.539854733333333
78,XW418B_Note_Bravo_Speaker.mp3,-3.9724198499999996,-974.0302166666667,1.04131872,32.64669247857143,-13.584017344374999,6.150237300000001
79,XC422B_Intro_Charlie_Speaker.mp3,9.35065075,-1070.2708666666667,0.6732161225,28.948786034285718,-12.960774355000002,9.7439576
80,XW418A_Intro_Charlie_Speaker.mp3,-8.3705713,-1117.9289333333334,0.79290315,33.28916814714285,-15.833550751250002,6.872725466666666
81,SG415B_Intro_Echo_Speaker.mp3,-2.12088845,-961.9521433333333,0.8717655675,25.893958705714287,-18.26723482875,7.0010693
82,SG4131_Note_Bravo_Speaker.mp3,2.3750845500000004,-1084.4477,0.6486476375,27.551419428571425,-15.2763892825,4.647088186666667
83,SG415A_Note_Echo_Speaker.mp3,0.46581534999999996,-913.4409833333334,1.0968582100000002,21.445269489428572,-16.69625288,8.590855533333333
84,XC422A_Note_Delta_Speaker.mp3,1.3330417575,-1035.1441133333335,0.801703925,24.457129305714286,-14.3467867225,5.509307499999999
85,XC418A_Intro_Delta_Speaker.mp3,-3.11563225,-1053.9949666666666,0.88257673,37.58484848285714,-17.27116699875,7.722164800000001
86,SG4121_Intro_Bravo_Speaker.mp3,-5.3744335,-985.2431833333334,0.966650915,49.958253094285716,-16.336661653125,6.293798766666666
87,XC415C_Note_Bravo_Speaker.mp3,-9.86738,-1044.0806,0.7528590399999999,38.99304401714286,-18.258028455,5.174068533333333
88,XC415B_Note_Echo_Speaker.mp3,-2.2389356,-930.5453333333334,0.743130005,26.37301370428571,-20.06407303825,6.990376366666666
89,XC422B_Intro_Delta_Speaker.mp3,-1.96944265,-1038.5860666666667,0.7048908275,30.042575464285715,-17.02385845875,7.7182415
90,SG415A_Note_Delta_Speaker.mp3,-8.455438000000001,-980.8361666666666,0.8075561124999999,25.27319017857143,-16.437839382,5.890055266666667
91,XC415B_Intro_Delta_Speaker.mp3,15.2677365,-1020.7155833333333,0.7532316299999999,19.354794134285715,-17.939768428,8.008774933333333
92,SG4121_Note_Charlie_Speaker.mp3,2.99156505,-926.9742,0.7976137649999999,34.5484158,-11.51990627575,4.554879866666666
93,XC422B_Intro_Echo_Speaker.mp3,-4.2673174,-980.2339499999999,1.0549926075,30.156136201428573,-17.406092785000002,7.383490133333333
94,SG415B_Intro_Delta_Speaker.mp3,7.9703798,-1060.5629833333332,0.8731874424999999,19.160758262857144,-17.303924744375,8.898196066666667
95,XC418A_Intro_Echo_Speaker.mp3,0.99146984,-1058.2513,0.5585152225,24.66314043,-9.786881168125,5.084368386666667
96,SG4122_Intro_Echo_Speaker.mp3,2.6759489650000003,-1013.5879166666667,0.8081629175,34.97934318428572,-18.92133918625,7.234890166666666
97,XC415C_Intro_Bravo_Speaker.mp3,-9.03581715,-1079.1331,0.605649915,41.344451635714286,-17.012477509625,4.687538133333333
98,XC412B_Intro_Bravo_Speaker.mp3,0.18524849999999993,-990.9836766666667,0.9201065100000001,30.643926848571425,-15.760824386249999,7.534769266666667
99,SG4121_Note_Delta_Speaker.mp3,-17.863239999999998,-1065.6647133333333,0.8345964775,38.72379467857143,-14.7340313345,4.9471582666666665
100,XC418A_Intro_Charlie_Speaker.mp3,5.38235275,-996.0949466666667,0.7446438275,15.297547937857143,-13.308873353749998,7.438516
101,XC412A_Note_Bravo_Speaker.mp3,-6.5181284,-1059.7566333333334,0.777535755,23.51337282,-12.92626641875,4.608066383333334
102,SG4111_Intro_Delta_Speaker.mp3,-2.55526164,-1006.36265,0.653190505,30.725720366285714,-16.815197551749996,4.803108666666667
103,XW419A_Intro_Echo_Speaker.mp3,-1.36180065,-1051.1669,0.6742905299999999,28.092430885714286,-19.58938806375,7.5967169666666665
104,XC412B_Note_Echo_Speaker.mp3,-3.7450286000000004,-920.6044333333333,0.9485105924999999,23.106898908571427,-11.509050104999998,6.149749433333334
105,SG4131_Note_Alpha_Speaker.mp3,-3.7021295,-1026.2185200000001,0.6780024099999999,20.205396855714287,-10.383669908,6.477795133333333
106,XC415A_Note_Delta_Speaker.mp3,7.8130775,-1062.5868766666665,0.589113185,36.52643714714286,-16.49314753575,5.5204655
107,XW418A_Intro_Delta_Speaker.mp3,5.0107181,-1069.1448466666668,0.8177258599999999,38.83226508571429,-16.262608805,7.966654533333333
108,XC411A_Intro_Charlie_Speaker.mp3,-5.432553850000001,-993.0093733333333,0.5739752975,31.612825814285713,-18.0080681825,5.625736166666667
109,XC415C_Note_Alpha_Speaker.mp3,-9.1638868,-923.1803666666666,0.7654693475,28.78902605142857,-19.21927491325,7.1388991
110,SG4121_Intro_Alpha_Speaker.mp3,-1.8597085500000001,-967.35965,0.848385075,34.60948226285714,-18.65894409875,7.705266000000001
111,SG419A_Intro_Charlie_Speaker.mp3,0.002903799999999901,-994.50807,0.72193947,37.464775828571426,-15.871073205000002,6.665429733333333
112,XC415B_Intro_Echo_Speaker.mp3,-0.32725525,-985.0046866666668,0.6224137825,33.11083207714285,-18.802158963125002,6.653197233333334
113,SG415A_Intro_Charlie_Speaker.mp3,-4.7820407,-942.3026533333333,0.7766839075,26.395019327142858,-16.9158642075,6.0806195999999995
114,SG422A_Note_Delta_Speaker.mp3,5.279847,-942.69218,1.0497488824999999,26.398814418571426,-13.416631571875,7.8950642
115,XW418B_Note_Alpha_Speaker.mp3,-12.846461999999999,-992.7614,0.790791475,31.165070965714285,-17.441625064249997,5.826213366666667
116,XC415B_Note_Charlie_Speaker.mp3,2.2729653499999998,-1058.5766666666666,0.70595735,21.093166741428572,-17.83668904,6.070060333333333
117,SG4122_Intro_Charlie_Speaker.mp3,-9.116457,-995.2830666666667,0.7777995074999999,22.661581867142853,-17.6256989325,6.212063000000001
118,XW418B_Note_Charlie_Speaker.mp3,-2.216121875,-1055.6052666666667,0.9130022524999999,27.517857028571427,-17.929056923125,7.3400594
119,XC412A_Note_Alpha_Speaker.mp3,-7.1063676000000005,-1016.8884400000001,0.7066416074999999,28.21715297142857,-16.817589375,6.4213177
120,XC412B_Intro_Charlie_Speaker.mp3,9.839875,-996.6109666666666,1.23193367,26.56516996085714,-17.4497501075,9.698366466666668
121,SG4131_Note_Charlie_Speaker.mp3,-10.2054315,-960.22032,0.8621445350000001,34.47392626285714,-12.064687573125,5.492230333333333
122,SG4121_Note_Echo_Speaker.mp3,-4.8010279,-994.1904233333335,0.8812199775,28.24126334714285,-18.008556895374998,7.091310233333334
123,XW419A_Note_Echo_Speaker.mp3,-3.69807065,-980.5268333333333,0.8631233524999999,25.176831330000002,-18.90882732325,6.0575676666666665
124,XC411A_Intro_Echo_Speaker.mp3,-4.7751007,-932.6258266666667,0.9559559474999999,33.658128774285714,-16.009553205,6.700971
125,XC415C_Intro_Alpha_Speaker.mp3,-2.61537825,-945.2361999999999,0.87377552,30.398641658571428,-18.327650165375,6.566980133333334
126,SG4111_Intro_Charlie_Speaker.mp3,-5.54047445,-1111.4736999999998,0.6047951025,31.433594339999996,-11.10339045625,5.3190772
127,XC412B_Intro_Alpha_Speaker.mp3,-1.36316031,-1025.6372866666668,0.6969532715,26.847501454285716,-19.4091963675,5.19124622
128,SG415A_Intro_Bravo_Speaker.mp3,-3.1973827999999997,-1045.2994266666667,0.6397294149999999,18.532387359285714,-17.5028994325,7.017173846666668
129,SG422A_Intro_Bravo_Speaker.mp3,-1.10632263,-988.74622,0.8779308475000001,25.791511225714284,-13.36425114,6.2671254
130,SG4111_Note_Bravo_Speaker.mp3,-2.2858419,-1054.3682333333334,0.822145495,26.995083735714285,-18.3874092405,6.22986372
131,XC419A_Intro_Bravo_Speaker.mp3,-0.018266900000000086,-988.6207866666667,0.9621940375,32.24437716571428,-20.03932128425,5.473057799999999
132,XC412A_Intro_Delta_Speaker.mp3,-8.97216015,-1006.83743,0.6250559575,38.92615307714285,-15.856361405,5.123276613333334
133,SG4131_Intro_Delta_Speaker.mp3,-7.8060747,-991.6990566666667,0.6534702225,45.62627686571428,-17.111725871875,5.008518033333334
134,XC412B_Note_Alpha_Speaker.mp3,-2.194127015,-1020.1382533333332,0.77235585,36.23579135,-18.83454908125,6.519236833333333
135,XW419A_Intro_Alpha_Speaker.mp3,-3.0947063,-962.4211866666666,0.7177329025,44.138544342857145,-17.939592913749998,7.025857733333333
136,XC422A_Note_Charlie_Speaker.mp3,-3.7687846499999997,-1059.5132333333333,0.6562926525,30.320603788571425,-17.550997481875,6.237883833333334
137,XC415B_Intro_Charlie_Speaker.mp3,2.2963595,-1031.72812,0.753806625,23.534741741428572,-18.17326838125,6.2530835666666675
138,XC411A_Note_Delta_Speaker.mp3,-2.0673752,-1061.7989366666668,0.727377645,30.23414725857143,-18.379287293750004,6.740116866666667
139,SG4111_Note_Echo_Speaker.mp3,-3.8017745,-1025.2761666666665,0.8775790725,26.27319791,-18.55475707625,6.610312366666666
140,SG419A_Note_Bravo_Speaker.mp3,0.5308741,-1006.8800000000001,1.1338194400000001,32.341378375714285,-17.178723429999998,7.9316210666666676
141,XC422A_Note_Echo_Speaker.mp3,-1.96681553,-975.5259133333333,1.0183407075000002,29.62500415,-19.898805675625,6.454941000000001
142,XC415A_Intro_Echo_Speaker.mp3,3.619881,-1024.7977666666666,0.8590503,34.779434161428576,-17.768897526874998,8.770776866666667
143,SG422A_Intro_Echo_Speaker.mp3,-2.290948365,-1011.2605,0.72945536,33.98747168571428,-15.8950316715,8.493487133333334
144,XC411N_Intro_Charlie_Speaker.mp3,-0.9402138950000001,-1034.1743800000002,0.70621607,21.73333425857143,-11.989983105,9.3704631
145,XC419A_Note_Alpha_Speaker.mp3,2.078872075,-914.3107666666666,0.9306918624999999,32.90726790285714,-16.95619173825,8.256508600000002
146,XC419A_Note_Charlie_Speaker.mp3,6.0107610000000005,-1062.5964333333334,0.610431875,24.683761428571426,-13.439655508000001,7.308348166666666
147,XC415B_Note_Delta_Speaker.mp3,9.1230705,-982.6664866666666,0.9163156775000001,17.29396424714286,-18.151688325625,8.0810862
148,XC411A_Intro_Bravo_Speaker.mp3,-5.21072985,-924.1620200000001,0.900420915,28.070060992857144,-19.115960783125,5.859096466666667
149,XC412B_Note_Charlie_Speaker.mp3,12.13231,-888.3791200000001,1.18361475,28.990834489999997,-18.155420269375,9.360466833333334
150,XC411N_Intro_Bravo_Speaker.mp3,-11.5869655,-1040.2162166666667,0.76906849,26.306080694285715,-11.311307317,4.797501499999999
151,SG4122_Intro_Delta_Speaker.mp3,-12.35400125,-1018.3738,0.6309719725,32.24417941428572,-9.2091884618,5.003060366666667
152,SG419A_Intro_Bravo_Speaker.mp3,-6.53634595,-989.0154466666667,1.1352332775,35.51914312428571,-16.86291041125,6.074119046666667
153,XC419A_Note_Echo_Speaker.mp3,3.76571165,-984.9395666666666,0.7065780875000001,27.68735461714286,-13.428507912499999,7.593157733333334
154,XW418B_Intro_Alpha_Speaker.mp3,-5.73994875,-1016.1939666666667,0.7571105499999999,42.71121803714285,-17.618912177875,6.454140766666666
155,XW418A_Note_Alpha_Speaker.mp3,-10.281429,-945.3615166666667,1.0034341525000001,33.682791522857144,-18.701358985625,8.281534800000001
157,XC411A_Note_Charlie_Speaker.mp3,-7.918963499999999,-993.8570033333332,0.6809854799999999,27.91314180857143,-18.033754804125,5.980846086666666
158,XC415A_Intro_Bravo_Speaker.mp3,-18.6772175,-895.0526,0.7896206125,45.263534241428566,-18.252098211875,2.97519236
159,XC411N_Note_Alpha_Speaker.mp3,-19.848430999999998,-1059.0565133333332,0.63278093,29.744489592857143,-15.5537284495,4.5475247
160,XW418B_Note_Delta_Speaker.mp3,-1.60696635,-992.2446666666666,0.6384095399999999,23.441865257142858,-17.95750285,6.112444766666667
161,XC412A_Note_Echo_Speaker.mp3,-9.78949375,-969.6967199999999,0.9188372725,33.79934739285714,-12.10097948,4.519780933333334
162,XW418A_Intro_Echo_Speaker.mp3,-1.5905767,-1057.6456666666666,0.8143666075,36.655447425714286,-19.4909792,7.7599041
163,XC411N_Intro_Echo_Speaker.mp3,-7.3799813499999996,-1041.2434999999998,0.9705795625,39.58111657857143,-16.965277820875002,5.3804628333333335
164,XC418A_Note_Echo_Speaker.mp3,-6.82291365,-1053.82738,0.5787296275,22.50758928571429,-10.561205151625,3.95188969
165,XC415A_Note_Alpha_Speaker.mp3,-14.485579000000001,-1016.3413,0.756655505,39.32486892142857,-17.422305603125,4.978322566666667
166,SG4131_Note_Delta_Speaker.mp3,-5.1726144,-1031.5996,0.7460986675,29.120286774285713,-17.68270611325,5.1475677
167,XW418A_Intro_Alpha_Speaker.mp3,-11.133351,-958.9893000000001,0.8714832149999999,32.82463725428572,-19.37643941375,8.484910766666667
168,XC418A_Intro_Bravo_Speaker.mp3,-3.5636068499999998,-996.56272,0.8365098725,35.408553891428575,-12.681792007875,4.11484941
169,SG422A_Note_Charlie_Speaker.mp3,-4.4265457999999995,-1023.8865666666667,0.818660945,39.567765810000004,-18.5192705475,7.1559059000000005
170,SG4121_Intro_Delta_Speaker.mp3,-3.0746658,0.0,-0.49471515,86.30507085714285,0.0,0.1286991173333333
171,XC415C_Note_Delta_Speaker.mp3,-14.51247,-1003.0707333333334,0.79731916,30.716236957142858,-12.717245061875,4.909664366666667
172,XC422B_Intro_Bravo_Speaker.mp3,2.16898582,-907.3040866666666,0.8463679550000001,22.98576168,-13.045576671500001,8.749035366666666
173,XC415B_Intro_Bravo_Speaker.mp3,-15.369723,-1045.9125666666666,0.7554196799999999,57.83480285999999,-17.5711581225,0.8902462153333334
174,SG415A_Note_Bravo_Speaker.mp3,-5.256342500000001,-1005.1121333333334,0.83026877,25.531113367142858,-17.69922789625,7.471277166666667
175,SG422A_Note_Alpha_Speaker.mp3,-6.3737321,-1040.15952,0.6783470975,28.690302844285714,-17.43798923875,5.821017066666667
176,XC419A_Intro_Echo_Speaker.mp3,8.780048650000001,-991.6055333333334,0.6898560725,28.16656303857143,-12.6787224575,7.2408125666666665
177,SG415B_Intro_Bravo_Speaker.mp3,0.08558135,-1125.0956333333334,0.56560619,28.539362707142857,-13.46084832375,6.2486679333333335
178,XC415A_Note_Echo_Speaker.mp3,6.4970403,-1000.5477333333333,0.9096810049999999,26.986272274285714,-17.628829999375,8.751387066666666
179,XC415C_Intro_Delta_Speaker.mp3,-15.3413305,-1007.0634333333334,0.7343426675,33.05217672285714,-12.953075095,4.849164233333333
180,SG4111_Note_Charlie_Speaker.mp3,-8.832649499999999,-988.48375,0.9310970249999999,25.805105634285717,-11.90142628375,4.752078266666666
181,XC412B_Intro_Delta_Speaker.mp3,-1.9826518499999999,-990.8405200000001,0.8380537425000001,33.906072897142856,-18.33416516375,7.4841690000000005
182,SG4121_Note_Bravo_Speaker.mp3,-14.722584000000001,-1006.8923933333334,0.8012375350000001,30.851705665714288,-17.5969345275,5.979015599999999
183,SG419A_Note_Charlie_Speaker.mp3,-2.55817245,-963.4853033333334,0.8873394274999999,29.859186980000004,-16.71009091625,7.123976866666666
184,SG415B_Note_Echo_Speaker.mp3,-3.9987507000000004,-899.7093833333333,1.0107905325,31.00730366714286,-18.09359179375,7.708174500000001
185,XC412A_Note_Delta_Speaker.mp3,-4.4404252,-1053.5719466666667,0.7091549525,30.61634432714286,-15.188034596249999,5.079244846666667
186,SG4111_Intro_Bravo_Speaker.mp3,0.9019452000000001,-1057.0624833333334,0.616447555,37.61750915,-18.804313007875002,7.3751899
187,XW419A_Note_Charlie_Speaker.mp3,1.65458324,-1005.2186933333334,0.7589057475000001,20.098016645714285,-18.2692018375,6.586302833333334
188,XW418B_Intro_Charlie_Speaker.mp3,-2.668727975,-1094.39782,1.0286732575,26.754533784285716,-18.766870953749997,6.587985199999999
189,SG4122_Note_Charlie_Speaker.mp3,-13.6281985,-987.1241999999999,0.9897972399999999,21.882498317714287,-17.33250969875,6.971568376666667
190,XC412B_Intro_Echo_Speaker.mp3,-6.9102654999999995,-912.9375333333334,0.86250159,25.890284837142854,-11.747889028375,6.7704166
191,XC422A_Intro_Charlie_Speaker.mp3,2.3871632,-1094.2053333333333,0.6913224775,24.99451252,-17.729379583750003,5.983501933333334
192,SG4122_Note_Bravo_Speaker.mp3,-0.727884915,-1023.5961733333334,1.0183371275,23.37174336714286,-12.811405373749999,5.784953166666667
193,XC418A_Note_Bravo_Speaker.mp3,-0.5844566999999999,-953.5129866666666,1.0833136250000002,25.727420971428568,-12.573426702499999,5.2698654
194,XC411A_Note_Alpha_Speaker.mp3,-13.5912785,-971.9964466666667,0.97662223,15.708484128571428,-13.006621544999998,6.197295466666667
195,SG4131_Note_Echo_Speaker.mp3,-10.476916,-1028.6922,0.769661845,25.568105040000003,-12.750353223000001,5.251686666666667
